upc (ean),price,OriginalPrice,availability,sku,title 
0194843626623,23.99,79.95,1,1199454,Billabong Cuddle Up Striped Pullover Sweater - Women's Lit Up Lilac M
0196329055019,22.79,75.95,3,1206348,Billabong Sol Chasing Tunic Sweater - Women's Athletic Grey S
0196329055002,22.79,75.95,3,1206349,Billabong Sol Chasing Tunic Sweater - Women's Athletic Grey M
0196329054999,22.79,75.95,3,1206350,Billabong Sol Chasing Tunic Sweater - Women's Athletic Grey L
0196329055057,22.79,75.95,3,1254863,Billabong Sol Chasing Tunic Sweater - Women's Sweet Chocolate S
0196329055040,22.79,75.95,6,1257205,Billabong Sol Chasing Tunic Sweater - Women's Sweet Chocolate M
0196329059659,22.79,75.95,2,1254645,Billabong Time Off Half-Zip Fleece Pullover - Women's Canyon Sunset XS
0196329059628,22.79,75.95,1,1257206,Billabong Time Off Half-Zip Fleece Pullover - Women's Canyon Sunset M
0194843946813,22.79,75.95,1,1199461,Billabong Party Waves Pullover Sweater - Women's Antique White S
0196329062567,17.99,59.95,1,1254866,Billabong Here We Go Graphic Crewneck Sweatshirt - Women's Antique White M
0196329062581,18,59.99,1,1254867,Billabong Here We Go Graphic Crewneck Sweatshirt - Women's Antique White XL
0194843950223,17.99,59.95,0,1083534,Billabong Lost Time Pullover Sweatshirt - Women's Stone Rose M
0194843950216,17.99,59.95,1,1083535,Billabong Lost Time Pullover Sweatshirt - Women's Stone Rose L
0194843950247,17.99,59.95,0,1083536,Billabong Lost Time Pullover Sweatshirt - Women's Stone Rose XL
0194843950452,17.99,59.95,2,1144487,Billabong Lost Time Pullover Sweatshirt - Women's Golden Touch M
0196329055088,17.99,59.95,4,1254311,Billabong Every Day Pullover Sweater - Women's Avocado S
0196329063151,17.99,59.95,1,1206330,Billabong Cozy Falls Hooded Long Sleeve Top - Women's Off Black XS
0196329063144,17.99,59.95,4,1206331,Billabong Cozy Falls Hooded Long Sleeve Top - Women's Off Black S
0196329063137,17.99,59.95,5,1206332,Billabong Cozy Falls Hooded Long Sleeve Top - Women's Off Black M
0846747073699,10.2,33.99,1,425998,Pistil Piper Beanie - Women's ORANGE OSFA
0782519426648,9,29.99,1,1245547,Kavu Herschel Beanie Picture Perfect OS
0840056921214,10.8,36,2,1160795,Coal The Kate Waffle Knit Pom Beanie - Women's Dusty Mint One Size
0842852151826,9,29.99,1,1216540,Coal The Kate Waffle Knit Pom Beanie - Women's Heather Grey One Size
0842852198098,10.8,35.99,3,1222168,Coal The Kate Waffle Knit Pom Beanie - Women's Dusty Navy One Size
5901741743858,14.99,49.95,3,1249359,Starling Tristano Beanie - Women's A OS
0840056907201,7.79,25.95,1,1312508,Coal Stanley Soft Knit Cuff Beanie Green One Size
0716398046956,29.99,99,4,1152932,Mt Mountaineering Legion Long Vest - Women's Black S
0716398046963,29.99,99,1,1152933,Mt Mountaineering Legion Long Vest - Women's Black M
0716398046970,29.99,99,0,1152934,Mt Mountaineering Legion Long Vest - Women's Black L
0716398046987,29.99,99,0,1152935,Mt Mountaineering Legion Long Vest - Women's Black XL
0679759402283,16.99,54.99,3,1217953,Northside Kayla Slip-On Winter Shoe - Women's Gingerbread 6
0679759542514,21.99,54.99,1,1233249,Northside Kayla Slip-On Winter Shoe - Women's ALLSPICE 7
0679759542491,17.99,54.99,1,1233401,Northside Kayla Slip-On Winter Shoe - Women's ALLSPICE 6
0679759542569,19.99,54.99,1,1238214,Northside Kayla Slip-On Winter Shoe - Women's Gray 10
0679759402337,20.99,54.99,10,1244117,Northside Kayla Slip-On Winter Shoe - Women's Black 6
0679759549995,20.99,54.99,6,1244120,Northside Kayla Slip-On Winter Shoe - Women's ALLSPICE 11
822369414133,24.99,80,1,824688,Boulder Gear D-Lite Pullover Puffer Jacket - Women's Black S
0822369414270,24.99,80,97,1047240,Boulder Gear D-Lite Pullover Puffer Jacket - Women's Wild Berry S
0822369414287,24.99,80,76,1047241,Boulder Gear D-Lite Pullover Puffer Jacket - Women's Wild Berry M
0025593082998,19.99,60,5,1219169,Itasca Vixen Winter Boot - Women's 95BLACK 6
0025593083001,19.99,60,2,1219170,Itasca Vixen Winter Boot - Women's 95BLACK 7
0025593083025,19.99,60,3,1219171,Itasca Vixen Winter Boot - Women's 95BLACK 9
0025593083049,19.99,60,1,1219172,Itasca Vixen Winter Boot - Women's 95BLACK 11
822369395456,24.99,75,5,534309,Boulder Gear D-Lite Puffer Jacket - Women's Deep Ocean M
0194904877650,16.99,45,1,1144653,The North Face Summer Feels Tri-Blend Hoodie - Women's Military Olive Heather XL
0194116802884,18.99,45,5,1144655,The North Face Summer Feels Tri-Blend Hoodie - Women's Sunset Mauve Heather S
0194116803089,19.99,45,2,1144656,The North Face Summer Feels Tri-Blend Hoodie - Women's Sunset Mauve Heather M
0194116803270,18.99,45,5,1144657,The North Face Summer Feels Tri-Blend Hoodie - Women's Sunset Mauve Heather L
9359082037659,29.98,74.95,0,1144688,Rip Curl Run Swim Surf Zip-up Hoodie\n - Women's Black Marble M
9354610655527,25.98,64.95,1,1182870,Rip Curl Drifter Sweater - Women's Peach M
9354610655503,25.98,64.95,2,1182871,Rip Curl Drifter Sweater - Women's Peach XS
0196244804075,27.98,69.95,1,1116165,Vans Mountain Mule Vansguard Slippers Brown 10 M \u002F 11.5 W Regular
0196244804730,27.98,69.95,1,1116166,Vans Mountain Mule Vansguard Slippers Brown 11 M \u002F 12.5 W Regular
9354610884095,23.98,59.95,1,1182887,Rip Curl Bella Sweater - Women's Bone S
9354610884118,23.98,59.95,0,1182890,Rip Curl Bella Sweater - Women's Bone L
9354610911968,23.98,59.95,0,1182891,Rip Curl Bella Sweater - Women's Cinnamon M
9354610911975,23.98,59.95,1,1182892,Rip Curl Bella Sweater - Women's Cinnamon L
9354610911944,23.98,59.95,0,1182893,Rip Curl Bella Sweater - Women's Cinnamon XS
9354610989950,27.98,69.95,1,1182859,Rip Curl Seeker Crew Sweater - Women's Natural XS
9354610993124,31.98,79.95,2,1182862,Rip Curl Seeker 1\u002F4 Zip Sweater - Women's Clay XS
9354610988410,31.98,79.95,2,1182856,Rip Curl Surf Treehouse Knit Crew Sweater - Women's Multi S
9359082037468,19.98,49.95,1,1158980,Rip Curl Cozy II Fleece Top - Women's Mint Marle M
9359082037444,19.98,49.95,1,1158981,Rip Curl Cozy II Fleece Top - Women's Mint Marle XS
0195699261716,51.6,129,3,1097742,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Fresh Teal XS
0195699548244,129,129,2,1309619,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice XS
0195699548268,129,129,3,1309620,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice S
0195699548275,129,129,5,1309621,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice M
0195699548299,129,129,1,1309622,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice L
0195699548312,129,129,4,1309623,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice XL
0195699549807,129,129,3,1309624,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Shine Yellow XS
0195699549814,129,129,9,1309625,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Shine Yellow S
0195699549821,129,129,4,1309626,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Shine Yellow M
0195699549838,129,129,4,1309627,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Shine Yellow L
0195699320369,51.6,129,2,1097732,Patagonia Synchilla Fleece Marsupial Pullover - Women's Fresh Teal XS
0195699320390,51.6,129,2,1097735,Patagonia Synchilla Fleece Marsupial Pullover - Women's Fresh Teal L
0195699568334,129,129,1,1309629,Patagonia Synchilla Fleece Marsupial Pullover - Women's Coral XS
0195699568358,129,129,5,1309630,Patagonia Synchilla Fleece Marsupial Pullover - Women's Coral S
0195699568389,129,129,6,1309631,Patagonia Synchilla Fleece Marsupial Pullover - Women's Coral M
0195699568419,129,129,7,1309632,Patagonia Synchilla Fleece Marsupial Pullover - Women's Coral L
0194187762674,35.6,89,10,1020566,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Plume Grey S
0195699123021,89,89,2,1032314,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black L
0195699122758,89,89,23,1032315,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black M
0195699122475,89,89,18,1032316,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black S
0195699123311,89,89,12,1032317,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black XL
0195699122130,89,89,1,1032318,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black XS
0195699462274,89,89,8,1302228,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Quartz Coral S
0195699462618,89,89,14,1302229,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Quartz Coral M
0195699462953,89,89,19,1302230,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Quartz Coral L
0195699463318,89,89,6,1302231,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Quartz Coral XL
191743922923,129,129,2,523585,Patagonia Patagonia Better Sweater Quarter-Zip Fleece Jacket - Women's Birch White S
192964025448,129,129,1,523651,Patagonia Patagonia Better Sweater Quarter-Zip Fleece Jacket - Women's Black XS
191743929199,129,129,1,580260,Patagonia Patagonia Better Sweater Quarter-Zip Fleece Jacket - Women's New Navy M
190696185256,24.5,49,3,341242,Patagonia Powder Town Beanie - Women's Park Stripe: Viking Blue One Size
194187671655,34.3,49,2,880792,Patagonia Powder Town Beanie - Women's Fitz Roy Stripe Knit: Smolder Blue One Size
0195699277588,19.6,49,16,1097995,Patagonia Powder Town Beanie - Women's Plume Grey One Size
0194187996307,19.6,49,8,1098000,Patagonia Powder Town Beanie - Women's Park Stripe: Pitch Blue One Size
0194187997465,19.6,49,4,1098001,Patagonia Powder Town Beanie - Women's Perennial Pinecone: Wavy Blue One Size
0191609743488,35.99,89,1,1254708,Jambu Athena Waterproof Boot - Women's Burgundy 11
0191609743426,35.99,89,1,1262761,Jambu Athena Waterproof Boot - Women's Burgundy 7.5 Regular
0191609743440,35.99,89,4,1262762,Jambu Athena Waterproof Boot - Women's Burgundy 8.5
0191609743471,35.99,89,4,1262763,Jambu Athena Waterproof Boot - Women's Burgundy 10
0191609743433,35.99,89,3,1263200,Jambu Athena Waterproof Boot - Women's Burgundy 8
0191609743457,35.99,89,7,1263912,Jambu Athena Waterproof Boot - Women's Burgundy 9
0191609743464,35.99,89,2,1263913,Jambu Athena Waterproof Boot - Women's Burgundy 9.5
0196248233581,23.99,59,0,1100723,The North Face Westbrae Knit Hoodie - Women's Thyme Heather M
0196248233932,23.99,59,1,1100724,The North Face Westbrae Knit Hoodie - Women's Thyme Heather L
0196248233468,59,59,2,1182222,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather S
0196248234168,59,59,10,1182223,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather L
0196248234489,59,59,0,1182224,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather XL
0196248234779,23.99,59,0,1182225,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather XXL
0196248233833,59,59,4,1182226,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather M
0196246233354,60,60,16,1182227,The North Face Westbrae Knit Hoodie - Women's TNF Black L
0196246233200,60,60,21,1182228,The North Face Westbrae Knit Hoodie - Women's TNF Black S
0196246233286,60,60,34,1182229,The North Face Westbrae Knit Hoodie - Women's TNF Black M
0196246233415,60,60,10,1182230,The North Face Westbrae Knit Hoodie - Women's TNF Black XL
0196246233477,23.99,59,1,1182231,The North Face Westbrae Knit Hoodie - Women's Black XXL
0196248234557,23.99,59,1,1182232,The North Face Westbrae Knit Hoodie - Women's Thyme XXL
0196249121597,23.99,59,0,1100714,The North Face Long Sleeve Mock Neck Chabot - Women's Wild Ginger L
0196249121832,23.99,59,1,1182212,The North Face Long Sleeve Mock Neck Chabot - Women's Mineral Gold XS
0783018295643,19.99,49,1,1158872,North River Fleece Shawl Collar Jacket - Women's Forged Iron M
0889819811492,53.99,119.99,1,148751,Under Armour Storm Swacket Full-Zip Hoodie - Women's 148751
0889819811508,53.99,119.99,1,148752,Under Armour Storm Swacket Full-Zip Hoodie - Women's 148752
0889819811447,48.99,119.99,2,157966,Under Armour Storm Swacket Full-Zip Hoodie - Women's 035STLMSLVR S
0889819811461,48.99,119.99,2,157969,Under Armour Storm Swacket Full-Zip Hoodie - Women's 035STLMSLVR L
661814344492,31.99,78,1,866963,tentree Banshee Hoodie - Women's Hi Rise Grey Heather \u002F Orchid Pink \u002F Apple Butter  L
808216050129,59.99,145,2,534226,Turbine Siren Snow Pant - Women's Black M
808216050112,59.99,145,2,534227,Turbine Siren Snow Pant - Women's Black S
808216050105,59.99,145,9,534229,Turbine Siren Snow Pant - Women's Black XS
0808216058804,59.99,145,4,1084108,Turbine Siren Snow Pant - Women's Blue Jade XS
0808216058811,59.99,145,22,1084109,Turbine Siren Snow Pant - Women's Blue Jade S
0808216058828,59.99,145,8,1084110,Turbine Siren Snow Pant - Women's Blue Jade M
0808216058835,59.99,145,4,1084111,Turbine Siren Snow Pant - Women's Blue Jade L
0808216058842,59.99,145,4,1084112,Turbine Siren Snow Pant - Women's Blue Jade XL
0808216059504,59.99,145,2,1084113,Turbine Siren Snow Pant - Women's Dusty Pink XS
0808216055407,59.99,145,5,1084118,Turbine Siren Snow Pant - Women's Ash XS
0808216055414,59.99,145,5,1084119,Turbine Siren Snow Pant - Women's Ash S
0679759541104,28.99,69.99,8,1243521,Northside Jenica Mid Calf Snow Boot - Women's Black 9
0679759541081,28.99,69.99,16,1244118,Northside Jenica Mid Calf Snow Boot - Women's Black 8
0679759541128,28.99,69.99,5,1244119,Northside Jenica Mid Calf Snow Boot - Women's Black 10
0679759541043,28.99,69.99,5,1256936,Northside Jenica Mid Calf Snow Boot - Women's Black 6
0194894276648,99.95,120,1,1262309,Columbia Red Hills Omni-Heat Snow Boot - Women's Black \u002F Sahara 7.5 Regular
0194894276686,99.95,120,1,1262313,Columbia Red Hills Omni-Heat Snow Boot - Women's Black \u002F Sahara 9.5 Regular
0194895738565,49.99,120,1,1263833,Columbia Red Hills Omni-Heat Snow Boot - Women's Kettle Peach Blossom 8.5 Regular
0194895738572,49.99,120,1,1263874,Columbia Red Hills Omni-Heat Snow Boot - Women's Kettle Peach Blossom 9 Regular
0194895738473,84,120,2,1266530,Columbia Red Hills Omni-Heat Snow Boot - Women's Kettle Peach Blossom 11 Regular
0194895738459,49.99,120,1,1266946,Columbia Red Hills Omni-Heat Snow Boot - Women's Kettle Peach Blossom 10 Regular
0195252408459,16.99,40,4,974917,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Retro Pink \u002F White XS
0195252408435,16.99,40,4,974918,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Retro Pink \u002F White S
0195252408428,16.99,40,1,974919,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Retro Pink \u002F White M
0195252408329,19.99,40,0,1144797,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Oatmeal Light Heather \u002F White S
0195252408312,19.99,40,0,1144798,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Oatmeal Light Heather \u002F White M
,33.99,80,1753,756056,Dakine Sequoia Gore-Tex Mitten - Women's Stone S
,33.99,80,2573,756057,Dakine Sequoia Gore-Tex Mitten - Women's Stone M
0840125642316,52.5,70,2,981375,Cotopaxi Do Good Pullover Hoodie - Women's Bone L
0840125642323,52.5,70,12,981376,Cotopaxi Do Good Pullover Hoodie - Women's Bone M
0840125642330,52.5,70,6,981377,Cotopaxi Do Good Pullover Hoodie - Women's Bone S
0840125642347,52.5,70,4,981378,Cotopaxi Do Good Pullover Hoodie - Women's Bone XL
0840125642354,52.5,70,11,981379,Cotopaxi Do Good Pullover Hoodie - Women's Bone XS
0195252578091,29.99,70,4,974735,Under Armour Rival Full-Zip Hoodie - Women's Stone \u002F Black \u002F Cruise Gold S
195439189935,210,229.95,9,893816,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black XS
195439190047,210,229.95,14,893817,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black S
195439190146,210,229.95,14,893818,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black M
195439190238,210,229.95,4,893819,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black L
195439190290,210,229.95,0,893820,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black XL
195439188679,98.99,229.95,1,893831,The North Face ThermoBall Eco Jacket 2.0 - Women's Silver Blue XS
0196246284844,119,229.95,2,1100982,The North Face ThermoBall Eco Jacket 2.0 - Women's Lavender Fog XS
0196246284608,119,229.95,0,1100983,The North Face ThermoBall Eco Jacket 2.0 - Women's Lavender Fog S
0196246284684,119,229.95,1,1100984,The North Face ThermoBall Eco Jacket 2.0 - Women's Lavender Fog M
0196246284899,119,229.95,2,1100986,The North Face ThermoBall Eco Jacket 2.0 - Women's Lavender Fog XL
0196246285827,119,229.95,2,1151940,The North Face ThermoBall Eco Jacket 2.0 - Women's Shady Blue XS
0196246285971,119,229.95,0,1151941,The North Face ThermoBall Eco Jacket 2.0 - Women's Shady Blue S
840125610414,29.99,65,1,899243,Cotopaxi Do Good Crew Sweatshirt - Women's Agave XS
0840125641852,48.75,65,7,981354,Cotopaxi Do Good Crew Sweatshirt - Women's Earthen XS
0840125642262,27.99,65,1,981370,Cotopaxi Do Good Crew Sweatshirt - Women's Sunshine L
0840125642279,27.99,65,1,981371,Cotopaxi Do Good Crew Sweatshirt - Women's Sunshine M
0840125642286,27.99,65,2,981372,Cotopaxi Do Good Crew Sweatshirt - Women's Sunshine S
0196248309217,27.99,65,4,1100781,The North Face Garment Dye Crew - Women's Wasabi XS
0196248309316,27.99,65,12,1100782,The North Face Garment Dye Crew - Women's Wasabi S
0196039011688,21.99,50,1,1047739,Under Armour ColdGear Infrared Hoodie - Women's Fresh Clay \u002F Pewter M
0196039012340,21.99,50,5,1047747,Under Armour ColdGear Infrared Hoodie - Women's Tourmaline Teal \u002F Fresco Green XS
0196039012333,21.99,50,3,1047748,Under Armour ColdGear Infrared Hoodie - Women's Tourmaline Teal \u002F Fresco Green S
0196039012364,21.99,50,1,1047751,Under Armour ColdGear Infrared Hoodie - Women's Tourmaline Teal AFS \u002F Deprecated \u002F Fresco Green XL Regular
0195251228881,21.99,50,2,1267312,Under Armour ColdGear Infrared Hoodie - Women's Black \u002F White XS
